144	1	611	200	144	365	1	144	196	1	144	366	1
146	9	788	190	146	366	1	146	198	1	146	295	1
147	1	818	200	147	368	1	147	200	1	147	369	1
148	6	839	200	148	369	1	148	202	1	148	301	1
150	1	769	180	150	378	1	150	204	1	150	379	1
151	3	455	180	151	379	1	151	206	1	151	307	1
152	10	840	200	152	380	1	152	208	1	152	381	1
153	5	754	180	153	381	1	153	210	1	153	313	1
154	9	620	190	154	386	1	154	212	1	154	390	1
155	9	971	190	155	390	1	155	214	1	155	319	1
156	4	741	200	156	393	1	156	216	1	156	396	1
157	1	475	170	157	396	1	157	218	1	157	325	1
160	9	631	170	160	397	1	160	220	1	160	398	1
161	9	97	120	161	398	1	161	222	1	161	331	1
165	7	1080	200	165	400	1	165	224	1	165	402	1
166	2	675	170	166	402	1	166	226	1	166	337	1
169	5	775	190	169	410	1	169	228	1	169	411	1
171	3	564	150	171	411	1	171	230	1	171	343	1
172	5	694	190	172	415	1	172	232	1	172	420	1
173	8	980	190	173	420	1	173	234	1	173	349	1
174	1	732	180	174	421	1	174	236	1	174	424	1
175	3	512	150	175	424	1	175	238	1	175	355	1
176	10	806	200	176	427	1	176	240	1	176	429	1
177	10	570	140	177	429	1	177	242	1	177	361	1
178	1	78	120	178	430	1	178	244	1	178	435	1
181	3	343	120	181	435	1	181	246	1	181	367	1
182	8	821	190	182	436	1	182	248	1	182	437	1
183	4	748	200	183	437	1	183	250	1	183	373	1
184	4	244	140	184	440	1	184	252	1	184	442	1
185	10	481	160	185	442	1	185	254	1	185	379	1
186	2	742	190	186	446	1	186	256	1	186	448	1
187	1	695	170	187	448	1	187	258	1	187	385	1
188	3	695	200	188	449	1	188	260	1	188	451	1
189	5	394	130	189	451	1	189	262	1	189	391	1
190	3	650	180	190	456	1	190	264	1	190	459	1
191	6	596	180	191	459	1	191	266	1	191	397	1
193	4	560	180	193	464	1	193	268	1	193	477	1
194	8	330	140	194	477	1	194	270	1	194	403	1
195	5	609	180	195	479	1	195	272	1	195	481	1
196	8	438	160	196	481	1	196	274	1	196	409	1
197	3	587	150	197	482	1	197	276	1	197	486	1
198	10	613	180	198	486	1	198	278	1	198	415	1
199	8	222	150	199	489	1	199	280	1	199	490	1
201	10	607	180	201	490	1	201	282	1	201	421	1
202	28	575	180	202	496	1	202	284	1	202	497	1
203	13	538	160	203	497	1	203	286	1	203	427	1
204	45	679	190	204	498	1	204	288	1	204	504	1
205	22	904	190	205	504	1	205	290	1	205	433	1
206	17	648	190	206	506	1	206	292	1	206	508	1
207	46	828	200	207	508	1	207	294	1	207	439	1
208	6	524	140	208	510	1	208	296	1	208	512	1
210	20	1056	200	210	512	1	210	298	1	210	445	1
212	14	697	170	212	513	1	212	300	1	212	514	1
213	6	794	180	213	514	1	213	302	1	213	451	1
215	30	382	120	215	515	1	215	304	1	215	516	1
216	29	492	160	216	516	1	216	306	1	216	457	1
217	42	671	180	217	517	1	217	308	1	217	519	1
218	9	704	200	218	519	1	218	310	1	218	463	1
219	36	110	100	219	520	1	219	312	1	219	526	1
220	38	736	180	220	526	1	220	314	1	220	469	1
221	13	390	140	221	529	1	221	316	1	221	532	1
223	22	370	150	223	532	1	223	318	1	223	475	1
225	28	734	180	225	534	1	225	320	1	225	544	1
226	3	782	190	226	544	1	226	322	1	226	481	1
227	13	470	140	227	546	1	227	324	1	227	553	1
228	14	501	160	228	553	1	228	326	1	228	487	1
229	15	515	140	229	559	1	229	328	1	229	560	1
231	31	339	150	231	560	1	231	330	1	231	493	1
232	4	516	170	232	561	1	232	332	1	232	562	1
233	4	615	190	233	562	1	233	334	1	233	499	1
234	31	568	180	234	565	1	234	336	1	234	566	1
235	48	375	120	235	566	1	235	338	1	235	505	1
236	44	665	170	236	567	1	236	340	1	236	570	1
238	29	879	190	238	570	1	238	342	1	238	511	1
239	23	856	190	239	572	1	239	344	1	239	573	1
240	41	893	190	240	573	1	240	346	1	240	517	1
241	29	916	190	241	575	1	241	348	1	241	576	1
242	7	471	170	242	576	1	242	350	1	242	523	1
243	4	667	200	243	577	1	243	352	1	243	578	1
245	27	457	150	245	578	1	245	354	1	245	529	1
246	48	574	170	246	579	1	246	356	1	246	580	1
247	30	247	120	247	580	1	247	358	1	247	535	1
248	27	727	170	248	581	1	248	360	1	248	587	1
249	43	634	170	249	587	1	249	362	1	249	541	1
250	8	487	170	250	590	1	250	364	1	250	597	1
251	35	840	200	251	597	1	251	366	1	251	547	1
253	25	615	200	253	598	1	253	368	1	253	599	1
254	14	650	200	254	599	1	254	370	1	254	553	1
255	46	735	180	255	604	1	255	372	1	255	609	1
258	31	550	170	258	609	1	258	374	1	258	559	1
259	6	519	180	259	612	1	259	376	1	259	613	1
260	17	515	170	260	613	1	260	378	1	260	565	1
261	31	518	150	261	619	1	261	380	1	261	621	1
263	45	805	200	263	621	1	263	382	1	263	571	1
264	33	698	180	264	622	1	264	384	1	264	624	1
265	15	570	170	265	624	1	265	386	1	265	577	1
266	32	575	180	266	625	1	266	388	1	266	628	1
267	11	902	200	267	628	1	267	390	1	267	583	1
268	36	543	140	268	629	1	268	392	1	268	639	1
269	47	423	150	269	639	1	269	394	1	269	589	1
271	40	666	190	271	641	1	271	396	1	271	642	1
272	8	982	190	272	642	1	272	398	1	272	595	1
274	17	285	110	274	643	1	274	400	1	274	644	1
275	19	457	150	275	644	1	275	402	1	275	601	1
277	21	358	110	277	653	1	277	404	1	277	659	1
278	44	202	130	278	659	1	278	406	1	278	607	1
279	45	286	140	279	665	1	279	408	1	279	667	1
281	31	964	190	281	667	1	281	410	1	281	613	1
282	24	542	170	282	669	1	282	412	1	282	675	1
283	17	677	190	283	675	1	283	414	1	283	619	1
284	4	675	180	284	676	1	284	416	1	284	678	1
285	27	423	180	285	678	1	285	418	1	285	625	1
286	46	490	170	286	680	1	286	420	1	286	684	1
287	50	601	180	287	684	1	287	422	1	287	631	1
289	48	292	140	289	687	1	289	424	1	289	689	1
293	14	545	140	293	689	1	293	426	1	293	637	1
295	16	967	190	295	690	1	295	428	1	295	693	1
297	5	378	150	297	693	1	297	430	1	297	643	1
299	25	438	150	299	699	1	299	432	1	299	700	1
300	49	408	180	300	700	1	300	434	1	300	649	1
304	50	726	170	304	702	1	304	436	1	304	703	1
305	3	461	170	305	703	1	305	438	1	305	655	1
307	45	653	170	307	706	1	307	440	1	307	711	1
308	5	698	180	308	711	1	308	442	1	308	661	1
309	13	423	180	309	712	1	309	444	1	309	716	1
310	11	552	180	310	716	1	310	446	1	310	667	1
311	11	924	200	311	718	1	311	448	1	311	719	1
312	27	893	200	312	719	1	312	450	1	312	673	1
314	16	1083	200	314	724	1	314	452	1	314	728	1
315	25	864	200	315	728	1	315	454	1	315	679	1
316	22	884	200	316	731	1	316	456	1	316	732	1
317	19	520	180	317	732	1	317	458	1	317	685	1
318	37	405	160	318	735	1	318	460	1	318	739	1
320	4	776	190	320	739	1	320	462	1	320	691	1
321	20	723	180	321	741	1	321	464	1	321	743	1
322	31	903	200	322	743	1	322	466	1	322	697	1
323	1	638	200	323	751	1	323	468	1	323	753	1
324	37	578	170	324	753	1	324	470	1	324	703	1
326	21	736	200	326	761	1	326	472	1	326	764	1
327	30	665	180	327	764	1	327	474	1	327	709	1
328	9	747	200	328	765	1	328	476	1	328	769	1
329	28	675	200	329	769	1	329	478	1	329	715	1
330	47	681	200	330	773	1	330	480	1	330	774	1
331	31	1009	200	331	774	1	331	482	1	331	721	1
333	37	650	180	333	778	1	333	484	1	333	782	1
334	5	592	160	334	782	1	334	486	1	334	727	1
335	27	817	190	335	789	1	335	488	1	335	791	1
336	45	716	170	336	791	1	336	490	1	336	733	1
337	21	432	160	337	795	1	337	492	1	337	805	1
338	2	866	190	338	805	1	338	494	1	338	739	1
339	39	579	150	339	806	1	339	496	1	339	809	1
340	9	862	200	340	809	1	340	498	1	340	745	1
344	1	787	200	344	815	1	344	500	1	344	816	1
345	43	836	190	345	816	1	345	502	1	345	751	1
346	26	830	190	346	817	1	346	504	1	346	819	1
347	26	462	140	347	819	1	347	506	1	347	757	1
349	34	957	190	349	820	1	349	508	1	349	823	1
350	40	745	200	350	823	1	350	510	1	350	763	1
353	43	591	170	353	825	1	353	512	1	353	826	1
354	18	754	200	354	826	1	354	514	1	354	769	1
355	30	716	190	355	834	1	355	516	1	355	838	1
356	14	598	170	356	838	1	356	518	1	356	775	1
357	1	391	120	357	841	1	357	520	1	357	843	1
358	29	624	170	358	843	1	358	522	1	358	781	1
359	50	963	190	359	847	1	359	524	1	359	848	1
360	37	755	190	360	848	1	360	526	1	360	787	1
361	14	663	170	361	852	1	361	528	1	361	854	1
362	5	865	200	362	854	1	362	530	1	362	793	1
363	32	343	140	363	861	1	363	532	1	363	862	1
364	1	865	200	364	862	1	364	534	1	364	799	1
367	28	775	180	367	866	1	367	536	1	367	869	1
370	48	821	200	370	869	1	370	538	1	370	805	1
371	29	1056	200	371	876	1	371	540	1	371	880	1
372	36	474	140	372	880	1	372	542	1	372	811	1
373	49	719	200	373	881	1	373	544	1	373	882	1
374	9	432	150	374	882	1	374	546	1	374	817	1
375	34	518	150	375	889	1	375	548	1	375	897	1
376	9	591	180	376	897	1	376	550	1	376	823	1
377	20	756	170	377	900	1	377	552	1	377	904	1
382	39	842	190	382	904	1	382	554	1	382	829	1
383	47	787	180	383	906	1	383	556	1	383	907	1
384	36	338	130	384	907	1	384	558	1	384	835	1
385	38	825	200	385	908	1	385	560	1	385	921	1
387	9	1042	200	387	921	1	387	562	1	387	841	1
388	15	874	190	388	925	1	388	564	1	388	927	1
389	7	619	180	389	927	1	389	566	1	389	847	1
391	10	412	140	391	928	1	391	568	1	391	932	1
392	14	350	120	392	932	1	392	570	1	392	853	1
394	20	644	180	394	933	1	394	572	1	394	934	1
395	20	478	180	395	934	1	395	574	1	395	859	1
399	40	533	160	399	941	1	399	576	1	399	942	1
401	1	516	160	401	942	1	401	578	1	401	865	1
403	23	724	200	403	946	1	403	580	1	403	948	1
404	47	1135	200	404	948	1	404	582	1	404	871	1
405	20	919	200	405	950	1	405	584	1	405	953	1
406	43	665	190	406	953	1	406	586	1	406	877	1
407	31	761	180	407	957	1	407	588	1	407	960	1
408	17	431	180	408	960	1	408	590	1	408	883	1
409	15	490	170	409	963	1	409	592	1	409	966	1
412	48	318	140	412	966	1	412	594	1	412	889	1
413	44	913	190	413	973	1	413	596	1	413	980	1
414	44	690	170	414	980	1	414	598	1	414	895	1
416	40	190	80	416	983	1	416	600	1	416	984	1
417	9	871	190	417	984	1	417	602	1	417	901	1
418	38	777	180	418	985	1	418	604	1	418	986	1
419	19	601	190	419	986	1	419	606	1	419	907	1
422	9	427	160	422	989	1	422	608	1	422	994	1
423	1	679	190	423	994	1	423	610	1	423	913	1
425	19	628	190	425	995	1	425	612	1	425	996	1
426	41	659	170	426	996	1	426	614	1	426	919	1
428	36	550	160	428	998	1	428	616	1	428	999	1
431	45	775	190	431	999	1	431	618	1	431	925	1
432	13	746	170	432	1001	1	432	620	1	432	1009	1
433	11	658	170	433	1009	1	433	622	1	433	931	1
434	14	656	180	434	1011	1	434	624	1	434	1013	1
438	27	608	200	438	1013	1	438	626	1	438	937	1
439	41	604	190	439	1015	1	439	628	1	439	1018	1
441	16	694	170	441	1018	1	441	630	1	441	943	1
443	17	1063	200	443	1020	1	443	632	1	443	1023	1
444	17	90	100	444	1023	1	444	634	1	444	949	1
445	9	644	200	445	1036	1	445	636	1	445	1040	1
447	7	637	190	447	1040	1	447	638	1	447	955	1
450	27	636	190	450	1042	1	450	640	1	450	1046	1
452	11	617	180	452	1046	1	452	642	1	452	961	1
453	10	312	140	453	1049	1	453	644	1	453	1052	1
454	33	498	150	454	1052	1	454	646	1	454	967	1
455	37	692	170	455	1053	1	455	648	1	455	1057	1
457	45	693	180	457	1057	1	457	650	1	457	973	1
458	33	888	200	458	1062	1	458	652	1	458	1064	1
460	50	743	180	460	1064	1	460	654	1	460	979	1
461	25	872	200	461	1065	1	461	656	1	461	1069	1
462	11	617	170	462	1069	1	462	658	1	462	985	1
463	42	293	140	463	1071	1	463	660	1	463	1073	1
465	12	711	200	465	1073	1	465	662	1	465	991	1
466	13	823	200	466	1079	1	466	664	1	466	1087	1
467	39	497	150	467	1087	1	467	666	1	467	997	1
468	10	681	200	468	1090	1	468	668	1	468	1097	1
469	12	497	180	469	1097	1	469	670	1	469	1003	1
470	2	844	200	470	1103	1	470	672	1	470	1106	1
471	22	443	160	471	1106	1	471	674	1	471	1009	1
472	32	978	190	472	1109	1	472	676	1	472	1113	1
473	39	803	200	473	1113	1	473	678	1	473	1015	1
474	19	1085	200	474	1117	1	474	680	1	474	1119	1
475	5	746	200	475	1119	1	475	682	1	475	1021	1
476	41	528	180	476	1121	1	476	684	1	476	1127	1
478	1	643	190	478	1127	1	478	686	1	478	1027	1
480	49	846	190	480	1128	1	480	688	1	480	1140	1
483	35	562	140	483	1140	1	483	690	1	483	1033	1
484	30	870	200	484	1141	1	484	692	1	484	1142	1
485	3	655	200	485	1142	1	485	694	1	485	1039	1
487	37	891	200	487	1144	1	487	696	1	487	1148	1
488	43	370	140	488	1148	1	488	698	1	488	1045	1
491	14	483	160	491	1150	1	491	700	1	491	1154	1
492	8	507	170	492	1154	1	492	702	1	492	1051	1
493	50	700	190	493	1155	1	493	704	1	493	1167	1
494	25	764	200	494	1167	1	494	706	1	494	1057	1
495	29	319	120	495	1169	1	495	708	1	495	1174	1
499	9	920	200	499	1174	1	499	710	1	499	1063	1
500	25	853	200	500	1177	1	500	712	1	500	1179	1
501	35	313	150	501	1179	1	501	714	1	501	1069	1
502	22	188	100	502	1180	1	502	716	1	502	1181	1
503	34	430	140	503	1181	1	503	718	1	503	1075	1
505	46	619	200	505	1189	1	505	720	1	505	1194	1
507	17	459	160	507	1194	1	507	722	1	507	1081	1
509	29	545	180	509	1195	1	509	724	1	509	1201	1
511	6	821	190	511	1201	1	511	726	1	511	1087	1
518	47	997	200	518	1203	1	518	728	1	518	1206	1
521	19	875	200	521	1206	1	521	730	1	521	1093	1
522	6	703	180	522	1216	1	522	732	1	522	1223	1
523	3	837	190	523	1223	1	523	734	1	523	1099	1
524	12	442	150	524	1224	1	524	736	1	524	1227	1
525	26	801	190	525	1227	1	525	738	1	525	1105	1
527	4	379	140	527	1228	1	527	740	1	527	1229	1
528	6	975	200	528	1229	1	528	742	1	528	1111	1
530	40	434	140	530	1231	1	530	744	1	530	1234	1
531	18	605	200	531	1234	1	531	746	1	531	1117	1
533	33	480	180	533	1235	1	533	748	1	533	1237	1
535	26	787	170	535	1237	1	535	750	1	535	1123	1
536	39	535	140	536	1242	1	536	752	1	536	1246	1
537	47	776	190	537	1246	1	537	754	1	537	1129	1
538	40	926	190	538	1252	1	538	756	1	538	1259	1
539	21	542	180	539	1259	1	539	758	1	539	1135	1
540	34	779	190	540	1261	1	540	760	1	540	1263	1
541	39	331	110	541	1263	1	541	762	1	541	1141	1
542	48	719	180	542	1266	1	542	764	1	542	1268	1
543	26	482	150	543	1268	1	543	766	1	543	1147	1
545	4	854	190	545	1269	1	545	768	1	545	1270	1
547	21	743	190	547	1270	1	547	770	1	547	1153	1
548	11	307	150	548	1273	1	548	772	1	548	1281	1
549	13	602	190	549	1281	1	549	774	1	549	1159	1
550	30	759	190	550	1282	1	550	776	1	550	1283	1
551	13	746	180	551	1283	1	551	778	1	551	1165	1
552	23	664	180	552	1285	1	552	780	1	552	1293	1
554	48	492	180	554	1293	1	554	782	1	554	1171	1
555	12	530	180	555	1294	1	555	784	1	555	1300	1
556	36	738	170	556	1300	1	556	786	1	556	1177	1
557	30	727	200	557	1303	1	557	788	1	557	1306	1
558	20	979	200	558	1306	1	558	790	1	558	1183	1
563	17	723	170	563	1315	1	563	792	1	563	1319	1
564	22	745	190	564	1319	1	564	794	1	564	1189	1
568	23	345	130	568	1321	1	568	796	1	568	1324	1
569	16	740	190	569	1324	1	569	798	1	569	1195	1
571	46	519	170	571	1325	1	571	800	1	571	1328	1
574	19	713	180	574	1328	1	574	802	1	574	1201	1
582	18	527	160	582	1329	1	582	804	1	582	1330	1
583	7	270	110	583	1330	1	583	806	1	583	1207	1
584	11	747	190	584	1337	1	584	808	1	584	1340	1
585	19	921	190	585	1340	1	585	810	1	585	1213	1
586	39	391	120	586	1341	1	586	812	1	586	1344	1
588	32	317	130	588	1344	1	588	814	1	588	1219	1
589	24	781	180	589	1356	1	589	816	1	589	1359	1
591	38	513	160	591	1359	1	591	818	1	591	1225	1
592	47	473	170	592	1362	1	592	820	1	592	1366	1
593	13	364	110	593	1366	1	593	822	1	593	1231	1
594	45	621	190	594	1368	1	594	824	1	594	1370	1
595	39	350	140	595	1370	1	595	826	1	595	1237	1
596	30	987	200	596	1375	1	596	828	1	596	1378	1
600	30	1082	200	600	1378	1	600	830	1	600	1243	1
601	35	911	190	601	1379	1	601	832	1	601	1380	1
602	16	936	190	602	1380	1	602	834	1	602	1249	1
603	30	596	150	603	1381	1	603	836	1	603	1382	1
605	23	339	130	605	1382	1	605	838	1	605	1255	1
606	42	581	160	606	1383	1	606	840	1	606	1391	1
607	38	895	200	607	1391	1	607	842	1	607	1261	1
608	10	345	120	608	1395	1	608	844	1	608	1401	1
610	13	1052	200	610	1401	1	610	846	1	610	1267	1
611	27	271	150	611	1406	1	611	848	1	611	1411	1
614	45	700	200	614	1411	1	614	850	1	614	1273	1
615	32	544	150	615	1413	1	615	852	1	615	1417	1
616	40	524	180	616	1417	1	616	854	1	616	1279	1
617	24	716	180	617	1422	1	617	856	1	617	1423	1
618	29	728	170	618	1423	1	618	858	1	618	1285	1
620	25	493	160	620	1429	1	620	860	1	620	1434	1
623	17	1123	200	623	1434	1	623	862	1	623	1291	1
626	3	355	120	626	1437	1	626	864	1	626	1441	1
627	1	350	120	627	1441	1	627	866	1	627	1297	1
630	50	887	200	630	1442	1	630	868	1	630	1446	1
631	10	505	140	631	1446	1	631	870	1	631	1303	1
632	10	789	200	632	1453	1	632	872	1	632	1454	1
633	33	530	180	633	1454	1	633	874	1	633	1309	1
634	40	876	190	634	1455	1	634	876	1	634	1456	1
635	3	541	150	635	1456	1	635	878	1	635	1315	1
636	1	457	150	636	1461	1	636	880	1	636	1462	1
637	34	927	200	637	1462	1	637	882	1	637	1321	1
638	34	677	180	638	1463	1	638	884	1	638	1465	1
640	8	141	110	640	1465	1	640	886	1	640	1327	1
645	43	817	190	645	1467	1	645	888	1	645	1469	1
646	15	667	200	646	1469	1	646	890	1	646	1333	1
647	40	483	140	647	1471	1	647	892	1	647	1473	1
648	12	695	200	648	1473	1	648	894	1	648	1339	1
649	49	421	140	649	1477	1	649	896	1	649	1482	1
650	3	702	170	650	1482	1	650	898	1	650	1345	1
651	24	706	200	651	1483	1	651	900	1	651	1486	1
652	42	609	170	652	1486	1	652	902	1	652	1351	1
654	26	612	180	654	1490	1	654	904	1	654	1494	1
655	46	447	160	655	1494	1	655	906	1	655	1357	1
656	42	567	180	656	1505	1	656	908	1	656	1506	1
657	43	851	190	657	1506	1	657	910	1	657	1363	1
658	12	314	140	658	1511	1	658	912	1	658	1516	1
660	29	480	160	660	1516	1	660	914	1	660	1369	1
661	20	1006	200	661	1519	1	661	916	1	661	1520	1
662	4	390	120	662	1520	1	662	918	1	662	1375	1
663	15	741	200	663	1525	1	663	920	1	663	1527	1
664	41	502	140	664	1527	1	664	922	1	664	1381	1
666	30	415	160	666	1543	1	666	924	1	666	1545	1
668	36	595	160	668	1545	1	668	926	1	668	1387	1
670	24	462	170	670	1557	1	670	928	1	670	1558	1
671	14	471	160	671	1558	1	671	930	1	671	1393	1
672	49	681	170	672	1560	1	672	932	1	672	1562	1
673	23	707	170	673	1562	1	673	934	1	673	1399	1
674	5	670	180	674	1564	1	674	936	1	674	1573	1
677	50	708	200	677	1573	1	677	938	1	677	1405	1
679	5	852	200	679	1574	1	679	940	1	679	1575	1
681	10	704	200	681	1575	1	681	942	1	681	1411	1
682	23	866	190	682	1576	1	682	944	1	682	1578	1
683	30	616	190	683	1578	1	683	946	1	683	1417	1
685	33	962	200	685	1580	1	685	948	1	685	1583	1
686	3	903	200	686	1583	1	686	950	1	686	1423	1
688	42	404	180	688	1586	1	688	952	1	688	1587	1
691	4	758	190	691	1587	1	691	954	1	691	1429	1
692	11	697	170	692	1590	1	692	956	1	692	1596	1
694	39	727	200	694	1596	1	694	958	1	694	1435	1
695	34	234	110	695	1600	1	695	960	1	695	1602	1
696	16	633	180	696	1602	1	696	962	1	696	1441	1
697	23	1017	200	697	1603	1	697	964	1	697	1605	1
698	5	202	120	698	1605	1	698	966	1	698	1447	1
701	5	463	150	701	1606	1	701	968	1	701	1608	1
704	24	504	180	704	1608	1	704	970	1	704	1453	1
705	29	857	190	705	1614	1	705	972	1	705	1615	1
707	31	759	180	707	1615	1	707	974	1	707	1459	1
708	50	468	150	708	1617	1	708	976	1	708	1623	1
709	5	491	160	709	1623	1	709	978	1	709	1465	1
710	11	873	200	710	1629	1	710	980	1	710	1632	1
713	22	561	160	713	1632	1	713	982	1	713	1471	1
714	24	1041	200	714	1634	1	714	984	1	714	1637	1
715	16	618	190	715	1637	1	715	986	1	715	1477	1
717	47	507	150	717	1640	1	717	988	1	717	1642	1
720	40	541	170	720	1642	1	720	990	1	720	1483	1
721	41	363	140	721	1648	1	721	992	1	721	1653	1
722	27	598	140	722	1653	1	722	994	1	722	1489	1
723	33	672	190	723	1658	1	723	996	1	723	1664	1
725	14	476	160	725	1664	1	725	998	1	725	1495	1
726	27	870	200	726	1673	1	726	1000	1	726	1674	1
727	17	656	200	727	1674	1	727	1002	1	727	1501	1
729	40	768	180	729	1677	1	729	1004	1	729	1683	1
730	36	487	180	730	1683	1	730	1006	1	730	1507	1
733	29	740	200	733	1684	1	733	1008	1	733	1687	1
734	36	599	170	734	1687	1	734	1010	1	734	1513	1
736	50	854	200	736	1688	1	736	1012	1	736	1692	1
737	24	289	120	737	1692	1	737	1014	1	737	1519	1
738	44	771	170	738	1693	1	738	1016	1	738	1696	1
740	20	739	190	740	1696	1	740	1018	1	740	1525	1
742	33	198	100	742	1700	1	742	1020	1	742	1704	1
744	24	433	140	744	1704	1	744	1022	1	744	1531	1
745	16	450	140	745	1706	1	745	1024	1	745	1711	1
746	36	692	170	746	1711	1	746	1026	1	746	1537	1
747	6	725	190	747	1712	1	747	1028	1	747	1715	1
748	36	887	200	748	1715	1	748	1030	1	748	1543	1
749	10	345	130	749	1717	1	749	1032	1	749	1724	1
750	11	741	200	750	1724	1	750	1034	1	750	1549	1
752	13	724	200	752	1731	1	752	1036	1	752	1732	1
754	11	701	170	754	1732	1	754	1038	1	754	1555	1
755	16	902	200	755	1735	1	755	1040	1	755	1736	1
756	1	539	170	756	1736	1	756	1042	1	756	1561	1
